button.numClicks,button.timesOn,button.timesOff,workID,Age,Gender,Hours slept (last night),date,expName,psychopyVersion,OS,frameRate,space_key_responce.keys,space_key_responce.rt,demo_encoding_response.keys,demo_encoding_response.corr,demo_encoding_loop.thisRepN,demo_encoding_loop.thisTrialN,demo_encoding_loop.thisN,demo_encoding_loop.thisIndex,demo_encoding_loop.ran,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisRepN,demo_test_loop.thisTrialN,demo_test_loop.thisN,demo_test_loop.thisIndex,demo_test_loop.ran,DemoImage1,DemoImage2,DemoCorrectTest,test_encoding_response.keys,test_encoding_response.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,target_image,pair,layer,correct,test_encoding_response.rt,key_resp_end.keys,key_resp_end.rt,test_test_response.keys,test_test_response.corr,test_test_response.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image2,key_resp_end_2.keys,key_resp_end_2.rt
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,15,15,15,1,2460547508-51571.jpg,2452380166-273109.jpg,1,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,16,16,16,1,2874302418-65978.jpg,2898633321-291943.jpg,3,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,17,17,17,1,2864907432-362042.jpg,2901947423-70310.jpg,2,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,18,18,18,1,2883268471-290842.jpg,2883268471-290843.jpg,1,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,left,1,0,19,19,19,1,left.jpg,,,left,2.072,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,20,20,20,1,2238560245-182099.jpg,2238480980-168129.jpg,3,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,21,21,21,1,2238428357-313623.jpg,2238499057-320266.jpg,1,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,22,22,22,1,2460547467-349421.jpg,2981235446-294901.jpg,3,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,23,23,23,1,2512875899-126682.jpg,2986447332-371497.jpg,3,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,24,24,24,1,2874303365-214262.jpg,2238563377-332054.jpg,2,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,25,25,25,1,2901939379-143480.jpg,2981229442-369621.jpg,2,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,right,0,0,26,26,26,1,left.jpg,,,left,1.6401,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,27,27,27,1,2901947423-70311.jpg,2238577590-185467.jpg,3,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,28,28,28,1,2964223381-294447.jpg,2901941438-69836.jpg,2,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,29,29,29,1,2864910426-287204.jpg,2883268412-365899.jpg,2,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,30,30,30,1,2964216465-219242.jpg,2898619327-366362.jpg,3,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,31,31,31,1,2874299429-139694.jpg,2986447306-296584.jpg,1,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,32,32,32,1,2238425482-313537.jpg,2238436322-314047.jpg,2,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,33,33,33,1,2883268412-365898.jpg,2984626312-370849.jpg,1,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,34,34,34,1,2868474407-362883.jpg,2901948383-70363.jpg,3,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,35,35,35,1,2898618390-216538.jpg,2575120609-129862.jpg,3,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,36,36,36,1,2898635427-367120.jpg,2964221435-219434.jpg,1,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,37,37,37,1,2238481198-19822.jpg,2238480803-19737.jpg,3,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,38,38,38,1,2238481928-19949.jpg,2883264367-365620.jpg,1,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,39,39,39,1,2964213381-294060.jpg,2458348012-349114.jpg,2,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,40,40,40,1,2898634397-367080.jpg,2964217461-294238.jpg,3,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,41,41,41,1,2981241414-145842.jpg,2238516618-25604.jpg,1,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,42,42,42,1,2898624426-291546.jpg,2964218432-369263.jpg,1,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,43,43,43,1,2449442529-124446.jpg,2446759803-49251.jpg,1,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,left,1,0,44,44,44,1,left.jpg,,,left,1.2145,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,45,45,45,1,2446759803-49249.jpg,2898618440-216547.jpg,2,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,46,46,46,1,2898633421-291973.jpg,2575118671-277663.jpg,2,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,47,47,47,1,2883256307-365057.jpg,2864904453-63933.jpg,3,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,right,1,0,48,48,48,1,right.jpg,,,right,0.196,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,49,49,49,1,2883273443-68193.jpg,2898627427-366763.jpg,3,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,50,50,50,1,2575120738-55529.jpg,2864906345-212360.jpg,1,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,51,51,51,1,2964218374-144967.jpg,2446759306-271734.jpg,2,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,52,52,52,1,2901941401-292798.jpg,2898631468-68931.jpg,3,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,53,53,53,1,2898618444-142233.jpg,2898618444-142232.jpg,3,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,54,54,54,1,2898635428-69104.jpg,2898625336-291572.jpg,3,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,55,55,55,1,2460547467-349422.jpg,2868487415-213924.jpg,2,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,56,56,56,1,2452381505-199546.jpg,2901938432-367627.jpg,1,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,57,57,57,1,2449442529-124445.jpg,2452380171-273112.jpg,1,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,58,58,58,1,2901952513-70703.jpg,2864907361-287062.jpg,1,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,59,59,59,1,2458347385-199723.jpg,2427874554-121863.jpg,2,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,60,60,60,1,2238480677-317399.jpg,2238573546-258454.jpg,2,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,61,61,61,1,2964222378-71332.jpg,2901933382-367209.jpg,2,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,62,62,62,1,2986451363-73598.jpg,2984628361-295995.jpg,2,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,63,63,63,1,2868475410-213219.jpg,2901946465-218350.jpg,1,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,1,0,64,64,64,1,2874307433-66280.jpg,2981246400-220365.jpg,2,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.0075,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,right,,,,right,1,2.3424,0,0,0,0,1,2864906345-212360.jpg,2575120738-55529.jpg,,
,,,A344BXT88DM2ZH,47,Female,7 Hours,2022-09-18_09h11.14.066,memory_pilot_most_recent,2022.2.4,Win32,16.13475749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,left,,,,right,0,2.0348,0,1,1,1,1,2883273443-68193.jpg,2898627427-366763.jpg,,
